Name           Surname        Final_Grade(Aver. )
Name5171       Surname5171    2.26667        
Name5172       Surname5172    2.2            
Name5173       Surname5173    2.46667        
Name5174       Surname5174    4.4            
Name5175       Surname5175    2.4            
Name5176       Surname5176    2.66667        
Name5177       Surname5177    4.4            
Name5179       Surname5179    2.13333        
Name5184       Surname5184    3.86667        
Name5185       Surname5185    1.33333        
Name5186       Surname5186    2.53333        
Name5187       Surname5187    0.866667       
Name5188       Surname5188    4.66667        
Name5190       Surname5190    2              
Name5195       Surname5195    4.46667        
Name5197       Surname5197    4.46667        
Name5198       Surname5198    3.66667        
Name5200       Surname5200    4.66667        
Name5201       Surname5201    4.06667        
Name5207       Surname5207    4.2            
Name5210       Surname5210    1.66667        
Name5211       Surname5211    1.86667        
Name5213       Surname5213    4.26667        
Name5215       Surname5215    4.66667        
Name5222       Surname5222    4.6            
Name5224       Surname5224    2              
Name5228       Surname5228    3.93333        
Name5229       Surname5229    2.4            
Name5232       Surname5232    4.73333        
Name5235       Surname5235    3.53333        
Name5236       Surname5236    3              
Name5238       Surname5238    3.86667        
Name5239       Surname5239    4.66667        
Name5243       Surname5243    4.4            
Name5246       Surname5246    3.8            
Name5252       Surname5252    4.13333        
Name5254       Surname5254    2.33333        
Name5256       Surname5256    1.53333        
Name5260       Surname5260    4.33333        
Name5261       Surname5261    3.53333        
Name5268       Surname5268    2              
Name5269       Surname5269    2.2            
Name5271       Surname5271    4.13333        
Name5273       Surname5273    4.4            
Name5275       Surname5275    2.13333        
Name5276       Surname5276    2.2            
Name5278       Surname5278    2              
Name5279       Surname5279    3              
Name5282       Surname5282    2.66667        
Name5284       Surname5284    4.26667        
Name5285       Surname5285    2.8            
Name5288       Surname5288    2.46667        
Name5291       Surname5291    2              
Name5292       Surname5292    2              
Name5293       Surname5293    2.06667        
Name5295       Surname5295    4.93333        
Name5296       Surname5296    4.06667        
Name5297       Surname5297    2.93333        
Name5298       Surname5298    4.46667        
Name5299       Surname5299    2.06667        
Name5301       Surname5301    3.06667        
Name5303       Surname5303    2.06667        
Name5304       Surname5304    3.53333        
Name5305       Surname5305    4.53333        
Name5307       Surname5307    4.33333        
Name5309       Surname5309    4.93333        
Name5311       Surname5311    2              
Name5312       Surname5312    4.33333        
Name5314       Surname5314    4.2            
Name5315       Surname5315    3.4            
Name5316       Surname5316    4.93333        
Name5319       Surname5319    4.06667        
Name5322       Surname5322    2.53333        
Name5325       Surname5325    2.8            
Name5329       Surname5329    4              
Name5331       Surname5331    4.4            
Name5335       Surname5335    3.93333        
Name5338       Surname5338    3.26667        
Name5340       Surname5340    4.6            
Name5341       Surname5341    2.4            
Name5345       Surname5345    2.13333        
Name5346       Surname5346    2.2            
Name5349       Surname5349    3.06667        
Name5351       Surname5351    4.73333        
Name5352       Surname5352    1.73333        
Name5353       Surname5353    2.53333        
Name5354       Surname5354    2              
Name5355       Surname5355    2.53333        
Name5356       Surname5356    2.46667        
Name5357       Surname5357    4.8            
Name5358       Surname5358    4.93333        
Name5360       Surname5360    2.73333        
Name5362       Surname5362    2.86667        
Name5363       Surname5363    3.2            
Name5365       Surname5365    3.6            
Name5368       Surname5368    1.53333        
Name5370       Surname5370    4.46667        
Name5371       Surname5371    3.4            
Name5372       Surname5372    4.53333        
Name5373       Surname5373    1.86667        
Name5375       Surname5375    3.46667        
Name5382       Surname5382    3              
Name5383       Surname5383    2.26667        
Name5385       Surname5385    4.6            
Name5387       Surname5387    4.66667        
Name5389       Surname5389    2.46667        
Name5391       Surname5391    4.13333        
Name5392       Surname5392    3              
Name5393       Surname5393    3.6            
Name5394       Surname5394    1.86667        
Name5396       Surname5396    4.53333        
Name5397       Surname5397    2.93333        
Name5399       Surname5399    4.86667        
Name5401       Surname5401    2              
Name5402       Surname5402    4.13333        
Name5406       Surname5406    4.4            
Name5407       Surname5407    2.66667        
Name5409       Surname5409    2.93333        
Name5412       Surname5412    2.46667        
Name5414       Surname5414    3.2            
Name5417       Surname5417    2.46667        
Name5420       Surname5420    3.73333        
Name5421       Surname5421    3.46667        
Name5424       Surname5424    4.26667        
Name5426       Surname5426    4.53333        
Name5427       Surname5427    3.93333        
Name5428       Surname5428    2.53333        
Name5429       Surname5429    3.6            
Name5430       Surname5430    1.8            
Name5436       Surname5436    4.86667        
Name5443       Surname5443    2.66667        
Name5444       Surname5444    2.26667        
Name5445       Surname5445    2.53333        
Name5446       Surname5446    4              
Name5447       Surname5447    4.93333        
Name5450       Surname5450    0.6            
Name5452       Surname5452    4.66667        
Name5454       Surname5454    1.6            
Name5455       Surname5455    2.93333        
Name5456       Surname5456    2.53333        
Name5458       Surname5458    3              
Name5461       Surname5461    2              
Name5462       Surname5462    2.93333        
Name5463       Surname5463    4.8            
Name5465       Surname5465    2.8            
Name5469       Surname5469    2.4            
Name5470       Surname5470    4.06667        
Name5472       Surname5472    2.53333        
Name5474       Surname5474    4.06667        
Name5475       Surname5475    1.86667        
Name5476       Surname5476    2.8            
Name5477       Surname5477    3.46667        
Name5479       Surname5479    3.93333        
Name5485       Surname5485    4.73333        
Name5487       Surname5487    2.93333        
Name5488       Surname5488    1.93333        
Name5490       Surname5490    4.2            
Name5492       Surname5492    3.13333        
Name5493       Surname5493    2.73333        
Name5494       Surname5494    3.4            
Name5495       Surname5495    2.86667        
Name5496       Surname5496    4.53333        
Name5497       Surname5497    3.4            
Name5498       Surname5498    3.73333        
Name5500       Surname5500    2.73333        
Name5501       Surname5501    3.6            
Name5504       Surname5504    3.4            
Name5505       Surname5505    4.4            
Name5506       Surname5506    2.06667        
Name5507       Surname5507    4.46667        
Name5510       Surname5510    2.86667        
Name5511       Surname5511    3.13333        
Name5516       Surname5516    4.26667        
Name5520       Surname5520    4              
Name5521       Surname5521    2.13333        
Name5522       Surname5522    3.53333        
Name5524       Surname5524    2.33333        
Name5526       Surname5526    4.46667        
Name5527       Surname5527    2.93333        
Name5529       Surname5529    2.06667        
Name5533       Surname5533    1.66667        
Name5536       Surname5536    3.86667        
Name5537       Surname5537    1.13333        
Name5540       Surname5540    3.73333        
Name5542       Surname5542    2.86667        
Name5543       Surname5543    4.26667        
Name5545       Surname5545    2.46667        
Name5546       Surname5546    3.26667        
Name5549       Surname5549    3.66667        
Name5550       Surname5550    4.33333        
Name5552       Surname5552    3.4            
Name5554       Surname5554    3.46667        
Name5556       Surname5556    4              
Name5558       Surname5558    2.53333        
Name5562       Surname5562    3.73333        
Name5563       Surname5563    4              
Name5564       Surname5564    3              
Name5566       Surname5566    2.33333        
Name5567       Surname5567    4.06667        
Name5570       Surname5570    2.86667        
Name5573       Surname5573    4.53333        
Name5574       Surname5574    3.73333        
Name5578       Surname5578    4.33333        
Name5579       Surname5579    1.93333        
Name5582       Surname5582    1.8            
Name5586       Surname5586    2.66667        
Name5587       Surname5587    3.2            
Name5590       Surname5590    2.66667        
Name5594       Surname5594    2.46667        
Name5595       Surname5595    2.33333        
Name5596       Surname5596    2              
Name5599       Surname5599    2.4            
Name5600       Surname5600    3.2            
Name5602       Surname5602    2.46667        
Name5607       Surname5607    1.2            
Name5610       Surname5610    3.66667        
Name5613       Surname5613    4.46667        
Name5614       Surname5614    2.66667        
Name5615       Surname5615    4.46667        
Name5618       Surname5618    2.93333        
Name5619       Surname5619    3.93333        
Name5623       Surname5623    2.8            
Name5626       Surname5626    4.8            
Name5632       Surname5632    3.26667        
Name5635       Surname5635    4.46667        
Name5637       Surname5637    2.53333        
Name5638       Surname5638    4.33333        
Name5639       Surname5639    4.8            
Name5642       Surname5642    3.6            
Name5643       Surname5643    2.2            
Name5645       Surname5645    3.93333        
Name5649       Surname5649    3.53333        
Name5650       Surname5650    3.33333        
Name5651       Surname5651    1.93333        
Name5652       Surname5652    3.6            
Name5653       Surname5653    2.6            
Name5654       Surname5654    2              
Name5655       Surname5655    2.53333        
Name5656       Surname5656    3.2            
Name5657       Surname5657    2.6            
Name5660       Surname5660    4              
Name5662       Surname5662    3.4            
Name5663       Surname5663    4.26667        
Name5666       Surname5666    1.46667        
Name5667       Surname5667    4.2            
Name5668       Surname5668    4.73333        
Name5669       Surname5669    2.33333        
Name5673       Surname5673    2              
Name5675       Surname5675    3.73333        
Name5676       Surname5676    4.4            
Name5680       Surname5680    2.86667        
Name5681       Surname5681    3.2            
Name5682       Surname5682    4.26667        
Name5684       Surname5684    1.26667        
Name5689       Surname5689    1.6            
Name5695       Surname5695    2.73333        
Name5697       Surname5697    3              
Name5698       Surname5698    3.2            
Name5701       Surname5701    4.66667        
Name5702       Surname5702    4.53333        
Name5703       Surname5703    3.46667        
Name5704       Surname5704    3.8            
Name5705       Surname5705    3.4            
Name5708       Surname5708    3.4            
Name5709       Surname5709    4.8            
Name5716       Surname5716    4.93333        
Name5718       Surname5718    2.86667        
Name5719       Surname5719    2.86667        
Name5720       Surname5720    2.4            
Name5722       Surname5722    3.33333        
Name5723       Surname5723    1.8            
Name5725       Surname5725    2.4            
Name5726       Surname5726    3.66667        
Name5727       Surname5727    2.8            
Name5728       Surname5728    2.93333        
Name5729       Surname5729    3              
Name5731       Surname5731    4.33333        
Name5732       Surname5732    1.53333        
Name5734       Surname5734    4.4            
Name5735       Surname5735    4.06667        
Name5736       Surname5736    3.66667        
Name5737       Surname5737    4.2            
Name5738       Surname5738    4.66667        
Name5741       Surname5741    4.06667        
Name5742       Surname5742    4.26667        
Name5744       Surname5744    3.2            
Name5745       Surname5745    3.73333        
Name5746       Surname5746    1.46667        
Name5747       Surname5747    2.2            
Name5748       Surname5748    4              
Name5752       Surname5752    1.33333        
Name5753       Surname5753    2.26667        
Name5754       Surname5754    3.26667        
Name5756       Surname5756    4.13333        
Name5759       Surname5759    3.33333        
Name5760       Surname5760    3.93333        
Name5761       Surname5761    4.26667        
Name5762       Surname5762    4.13333        
Name5763       Surname5763    4.4            
Name5764       Surname5764    4.2            
Name5768       Surname5768    1.86667        
Name5771       Surname5771    1.66667        
Name5772       Surname5772    3.2            
Name5773       Surname5773    3.13333        
Name5774       Surname5774    3.2            
Name5777       Surname5777    3.26667        
Name5778       Surname5778    4.53333        
Name5779       Surname5779    1.73333        
Name5783       Surname5783    2.4            
Name5784       Surname5784    2.46667        
Name5785       Surname5785    2.06667        
Name5786       Surname5786    2.86667        
Name5787       Surname5787    1.53333        
Name5789       Surname5789    2.86667        
Name5790       Surname5790    4.73333        
Name5794       Surname5794    3.8            
Name5795       Surname5795    4.86667        
Name5798       Surname5798    4.73333        
Name5800       Surname5800    4.4            
Name5803       Surname5803    4.06667        
Name5804       Surname5804    2.93333        
Name5805       Surname5805    2.13333        
Name5809       Surname5809    1.73333        
Name5810       Surname5810    2.93333        
Name5813       Surname5813    4.26667        
Name5814       Surname5814    4.93333        
Name5815       Surname5815    4.66667        
Name5820       Surname5820    3.73333        
Name5821       Surname5821    3.93333        
Name5823       Surname5823    4.26667        
Name5824       Surname5824    2.86667        
Name5825       Surname5825    4.86667        
Name5831       Surname5831    3.33333        
Name5833       Surname5833    1.13333        
Name5834       Surname5834    1.86667        
Name5835       Surname5835    4.4            
Name5836       Surname5836    3.13333        
Name5838       Surname5838    2.26667        
Name5840       Surname5840    2.93333        
Name5845       Surname5845    3.66667        
Name5846       Surname5846    4.33333        
Name5848       Surname5848    4.26667        
Name5849       Surname5849    4.26667        
Name5852       Surname5852    3.06667        
Name5854       Surname5854    4.33333        
Name5856       Surname5856    3.93333        
Name5858       Surname5858    3.66667        
Name5859       Surname5859    3.93333        
Name5861       Surname5861    2.26667        
Name5865       Surname5865    4              
Name5867       Surname5867    3.93333        
Name5869       Surname5869    3.06667        
Name5870       Surname5870    0.8            
Name5871       Surname5871    2.06667        
Name5872       Surname5872    3.53333        
Name5873       Surname5873    3.4            
Name5875       Surname5875    2.26667        
Name5876       Surname5876    3.8            
Name5877       Surname5877    3.4            
Name5883       Surname5883    4.73333        
Name5886       Surname5886    2.73333        
Name5887       Surname5887    4.93333        
Name5888       Surname5888    4              
Name5892       Surname5892    2.13333        
Name5901       Surname5901    4.66667        
Name5903       Surname5903    2.46667        
Name5906       Surname5906    4.6            
Name5907       Surname5907    2.53333        
Name5910       Surname5910    4.26667        
Name5914       Surname5914    4.2            
Name5915       Surname5915    1.26667        
Name5916       Surname5916    4.73333        
Name5917       Surname5917    4.93333        
Name5922       Surname5922    2.73333        
Name5923       Surname5923    3.73333        
Name5924       Surname5924    2.46667        
Name5925       Surname5925    3.53333        
Name5926       Surname5926    2.33333        
Name5928       Surname5928    3.66667        
Name5931       Surname5931    2.66667        
Name5932       Surname5932    4.8            
Name5934       Surname5934    2.13333        
Name5935       Surname5935    2.46667        
Name5940       Surname5940    3.26667        
Name5942       Surname5942    2.8            
Name5944       Surname5944    2.4            
Name5945       Surname5945    3.4            
Name5950       Surname5950    1.66667        
Name5954       Surname5954    1.86667        
Name5959       Surname5959    4.53333        
Name5962       Surname5962    3.46667        
Name5963       Surname5963    3.66667        
Name5964       Surname5964    3.06667        
Name5965       Surname5965    2.6            
Name5968       Surname5968    4.4            
Name5969       Surname5969    0.6            
Name5973       Surname5973    2.46667        
Name5976       Surname5976    3.93333        
Name5978       Surname5978    1.73333        
Name5979       Surname5979    3              
Name5980       Surname5980    3.66667        
Name5982       Surname5982    4.13333        
Name5987       Surname5987    3.06667        
Name5990       Surname5990    4.6            
Name5991       Surname5991    3.66667        
Name5993       Surname5993    1.86667        
Name5998       Surname5998    3.33333        
Name6000       Surname6000    4.6            
Name6001       Surname6001    3.6            
Name6003       Surname6003    3.66667        
Name6007       Surname6007    3.86667        
Name6009       Surname6009    1.93333        
Name6012       Surname6012    1.8            
Name6014       Surname6014    1.93333        
Name6015       Surname6015    4.26667        
Name6016       Surname6016    1.93333        
Name6020       Surname6020    4.26667        
Name6021       Surname6021    2.13333        
Name6023       Surname6023    3.2            
Name6024       Surname6024    3              
Name6027       Surname6027    3.26667        
Name6031       Surname6031    4.26667        
Name6032       Surname6032    2.13333        
Name6033       Surname6033    2.53333        
Name6034       Surname6034    1.26667        
Name6036       Surname6036    2.2            
Name6037       Surname6037    4.46667        
Name6039       Surname6039    3.46667        
Name6042       Surname6042    3.66667        
Name6043       Surname6043    2.6            
Name6044       Surname6044    1.53333        
Name6046       Surname6046    4.33333        
Name6047       Surname6047    1.66667        
Name6049       Surname6049    4.53333        
Name6052       Surname6052    1.86667        
Name6053       Surname6053    3.4            
Name6054       Surname6054    3              
Name6055       Surname6055    3.93333        
Name6058       Surname6058    3.2            
Name6059       Surname6059    4.66667        
Name6062       Surname6062    4.86667        
Name6064       Surname6064    4.53333        
Name6072       Surname6072    3.26667        
Name6073       Surname6073    1.46667        
Name6075       Surname6075    2.46667        
Name6077       Surname6077    3.06667        
Name6082       Surname6082    2.4            
Name6087       Surname6087    4              
Name6088       Surname6088    3.93333        
Name6090       Surname6090    4.53333        
Name6095       Surname6095    4.8            
Name6097       Surname6097    2.8            
Name6100       Surname6100    4.93333        
Name6103       Surname6103    1.93333        
Name6106       Surname6106    4.93333        
Name6110       Surname6110    2              
Name6112       Surname6112    4.73333        
Name6115       Surname6115    2.4            
Name6116       Surname6116    3.13333        
Name6117       Surname6117    2.4            
Name6121       Surname6121    3.33333        
Name6122       Surname6122    3.33333        
Name6123       Surname6123    4.4            
Name6124       Surname6124    2.26667        
Name6127       Surname6127    4.4            
Name6130       Surname6130    4.86667        
Name6131       Surname6131    4.33333        
Name6133       Surname6133    4.66667        
Name6134       Surname6134    1.4            
Name6136       Surname6136    1.93333        
Name6138       Surname6138    2.4            
Name6140       Surname6140    4.13333        
Name6141       Surname6141    2.93333        
Name6142       Surname6142    4.46667        
Name6144       Surname6144    3.33333        
Name6147       Surname6147    2.66667        
Name6148       Surname6148    4.46667        
Name6152       Surname6152    2.13333        
Name6153       Surname6153    2.93333        
Name6154       Surname6154    3.66667        
Name6155       Surname6155    4.73333        
Name6157       Surname6157    3.4            
Name6163       Surname6163    4.73333        
Name6164       Surname6164    3.53333        
Name6170       Surname6170    4.6            
Name6172       Surname6172    4.86667        
Name6173       Surname6173    3.33333        
Name6175       Surname6175    1.86667        
Name6179       Surname6179    3.46667        
Name6180       Surname6180    1.46667        
Name6182       Surname6182    2.13333        
Name6183       Surname6183    2.26667        
Name6187       Surname6187    1.73333        
Name6188       Surname6188    3.66667        
Name6191       Surname6191    4.8            
Name6192       Surname6192    4.53333        
Name6194       Surname6194    4.26667        
Name6196       Surname6196    3.33333        
Name6197       Surname6197    4.2            
Name6198       Surname6198    3.46667        
Name6201       Surname6201    3.06667        
Name6203       Surname6203    1.6            
Name6204       Surname6204    3.4            
Name6205       Surname6205    3.2            
Name6206       Surname6206    1.26667        
Name6207       Surname6207    4.06667        
Name6208       Surname6208    3.2            
Name6210       Surname6210    3.4            
Name6211       Surname6211    2.33333        
Name6212       Surname6212    3.13333        
Name6213       Surname6213    3.06667        
Name6214       Surname6214    2.46667        
Name6216       Surname6216    4.46667        
Name6217       Surname6217    4.93333        
Name6219       Surname6219    4.4            
Name6221       Surname6221    2.6            
Name6224       Surname6224    4.86667        
Name6226       Surname6226    3.33333        
Name6228       Surname6228    3.4            
Name6229       Surname6229    2.4            
Name6231       Surname6231    4.46667        
Name6235       Surname6235    3.93333        
Name6236       Surname6236    3.93333        
Name6237       Surname6237    2              
Name6238       Surname6238    2.46667        
Name6241       Surname6241    2.53333        
Name6242       Surname6242    2.06667        
Name6245       Surname6245    2.86667        
Name6246       Surname6246    3.4            
Name6248       Surname6248    2.06667        
Name6249       Surname6249    2.6            
Name6250       Surname6250    2.86667        
Name6251       Surname6251    4.06667        
Name6253       Surname6253    4.93333        
Name6254       Surname6254    1.73333        
Name6258       Surname6258    2.6            
Name6261       Surname6261    3              
Name6262       Surname6262    4.4            
Name6263       Surname6263    2.06667        
Name6265       Surname6265    2.46667        
Name6266       Surname6266    2.73333        
Name6267       Surname6267    4.86667        
Name6269       Surname6269    1.46667        
Name6272       Surname6272    4.53333        
Name6275       Surname6275    3.33333        
Name6279       Surname6279    3.06667        
Name6282       Surname6282    2.6            
Name6283       Surname6283    3.73333        
Name6285       Surname6285    4.13333        
Name6288       Surname6288    3.06667        
Name6290       Surname6290    3.8            
Name6294       Surname6294    2.53333        
Name6297       Surname6297    4              
Name6298       Surname6298    2.13333        
Name6301       Surname6301    1.53333        
Name6303       Surname6303    3.13333        
Name6305       Surname6305    2.66667        
Name6306       Surname6306    2.2            
Name6307       Surname6307    4.53333        
Name6308       Surname6308    4.93333        
Name6309       Surname6309    2.2            
Name6313       Surname6313    4.46667        
Name6318       Surname6318    3.6            
Name6319       Surname6319    2.86667        
Name6321       Surname6321    3.66667        
Name6322       Surname6322    4.06667        
Name6324       Surname6324    3.93333        
Name6326       Surname6326    1.93333        
Name6331       Surname6331    2.4            
Name6333       Surname6333    3.4            
Name6334       Surname6334    3.2            
Name6335       Surname6335    2.06667        
Name6342       Surname6342    4.53333        
Name6343       Surname6343    4.66667        
Name6344       Surname6344    3.2            
Name6350       Surname6350    4.4            
Name6353       Surname6353    2.93333        
Name6356       Surname6356    4.73333        
Name6360       Surname6360    4.6            
Name6361       Surname6361    2.13333        
Name6362       Surname6362    2.13333        
Name6364       Surname6364    4.53333        
Name6368       Surname6368    2.53333        
Name6372       Surname6372    1.93333        
Name6373       Surname6373    3.06667        
Name6374       Surname6374    3.4            
Name6375       Surname6375    2.26667        
Name6379       Surname6379    4.13333        
Name6380       Surname6380    2.13333        
Name6384       Surname6384    1.66667        
Name6388       Surname6388    3.33333        
Name6389       Surname6389    4.26667        
Name6390       Surname6390    3.66667        
Name6392       Surname6392    3.13333        
Name6399       Surname6399    4.8            
Name6401       Surname6401    3.66667        
Name6402       Surname6402    3.6            
Name6403       Surname6403    2.4            
Name6404       Surname6404    3.66667        
Name6405       Surname6405    4.8            
Name6406       Surname6406    2.4            
Name6407       Surname6407    3.73333        
Name6408       Surname6408    4.33333        
Name6410       Surname6410    4.53333        
Name6413       Surname6413    2.73333        
Name6415       Surname6415    3.73333        
Name6421       Surname6421    2.06667        
Name6424       Surname6424    3.06667        
Name6426       Surname6426    4.66667        
Name6427       Surname6427    2.26667        
Name6428       Surname6428    4              
Name6429       Surname6429    4.2            
Name6434       Surname6434    4              
Name6436       Surname6436    1.66667        
Name6438       Surname6438    3.4            
Name6439       Surname6439    4.13333        
Name6441       Surname6441    3.06667        
Name6442       Surname6442    4.06667        
Name6443       Surname6443    2.66667        
Name6445       Surname6445    4              
Name6446       Surname6446    4.6            
Name6450       Surname6450    4.33333        
Name6452       Surname6452    4.6            
Name6453       Surname6453    4.53333        
Name6455       Surname6455    4.46667        
Name6456       Surname6456    3.33333        
Name6458       Surname6458    2.8            
Name6468       Surname6468    4.06667        
Name6470       Surname6470    2.2            
Name6472       Surname6472    3.53333        
Name6473       Surname6473    3.8            
Name6476       Surname6476    2.2            
Name6479       Surname6479    2.13333        
Name6481       Surname6481    3.06667        
Name6482       Surname6482    3.86667        
Name6487       Surname6487    3              
Name6491       Surname6491    3.73333        
Name6492       Surname6492    3.66667        
Name6493       Surname6493    2.8            
Name6494       Surname6494    3.53333        
Name6495       Surname6495    1.2            
Name6496       Surname6496    3.26667        
Name6498       Surname6498    3.66667        
Name6499       Surname6499    2.53333        
Name6500       Surname6500    4.26667        
Name6504       Surname6504    4.6            
Name6505       Surname6505    4.8            
Name6506       Surname6506    3.26667        
Name6507       Surname6507    4.66667        
Name6510       Surname6510    4.73333        
Name6511       Surname6511    4.33333        
Name6517       Surname6517    3.66667        
Name6518       Surname6518    4.8            
Name6519       Surname6519    3.06667        
Name6520       Surname6520    2.06667        
Name6522       Surname6522    2.93333        
Name6524       Surname6524    3.26667        
Name6525       Surname6525    1.26667        
Name6526       Surname6526    2.06667        
Name6529       Surname6529    4.6            
Name6530       Surname6530    3.8            
Name6531       Surname6531    1.46667        
Name6532       Surname6532    2.33333        
Name6533       Surname6533    4.06667        
Name6535       Surname6535    3.06667        
Name6536       Surname6536    3              
Name6538       Surname6538    3.73333        
Name6539       Surname6539    3.06667        
Name6540       Surname6540    4.53333        
Name6542       Surname6542    3.4            
Name6543       Surname6543    3.73333        
Name6544       Surname6544    3.8            
Name6547       Surname6547    3.8            
Name6548       Surname6548    3.66667        
Name6549       Surname6549    4.33333        
Name6550       Surname6550    3.26667        
Name6552       Surname6552    4.33333        
Name6553       Surname6553    2.4            
Name6557       Surname6557    3.53333        
Name6558       Surname6558    2.66667        
Name6559       Surname6559    3.86667        
Name6560       Surname6560    4.33333        
Name6561       Surname6561    2.4            
Name6562       Surname6562    3.66667        
Name6564       Surname6564    2.26667        
Name6566       Surname6566    2.73333        
Name6567       Surname6567    4.6            
Name6568       Surname6568    4              
Name6569       Surname6569    4.13333        
Name6571       Surname6571    3.4            
Name6574       Surname6574    3.86667        
Name6575       Surname6575    4.06667        
Name6576       Surname6576    2              
Name6578       Surname6578    3.6            
Name6580       Surname6580    4.66667        
Name6581       Surname6581    2.4            
Name6583       Surname6583    3.33333        
Name6586       Surname6586    3.2            
Name6589       Surname6589    4.66667        
Name6590       Surname6590    3.06667        
Name6591       Surname6591    2.8            
Name6593       Surname6593    4.33333        
Name6594       Surname6594    4.73333        
Name6595       Surname6595    2.66667        
Name6597       Surname6597    4.66667        
Name6598       Surname6598    3.33333        
Name6600       Surname6600    4              
Name6603       Surname6603    4.66667        
Name6604       Surname6604    3.2            
Name6605       Surname6605    3.26667        
Name6607       Surname6607    2.66667        
Name6608       Surname6608    3.73333        
Name6612       Surname6612    3.6            
Name6617       Surname6617    3              
Name6618       Surname6618    2.66667        
Name6620       Surname6620    1.66667        
Name6623       Surname6623    3.26667        
Name6624       Surname6624    4.2            
Name6625       Surname6625    4.93333        
Name6628       Surname6628    2.4            
Name6631       Surname6631    1.6            
Name6632       Surname6632    3.06667        
Name6639       Surname6639    3.8            
Name6641       Surname6641    0.6            
Name6642       Surname6642    3.6            
Name6644       Surname6644    3.06667        
Name6645       Surname6645    4.46667        
Name6647       Surname6647    4.6            
Name6648       Surname6648    3.06667        
Name6650       Surname6650    3.8            
Name6652       Surname6652    4.66667        
Name6653       Surname6653    1.93333        
Name6656       Surname6656    2.2            
Name6661       Surname6661    3.33333        
Name6662       Surname6662    2.46667        
Name6664       Surname6664    4.06667        
Name6666       Surname6666    4.4            
Name6668       Surname6668    1.53333        
Name6670       Surname6670    4.06667        
Name6671       Surname6671    1.73333        
Name6672       Surname6672    4.46667        
Name6673       Surname6673    2.93333        
Name6674       Surname6674    4.6            
Name6677       Surname6677    4              
Name6678       Surname6678    4.33333        
Name6682       Surname6682    2.33333        
Name6683       Surname6683    4              
Name6684       Surname6684    2.53333        
Name6685       Surname6685    3.46667        
Name6692       Surname6692    2.6            
Name6694       Surname6694    4.4            
Name6695       Surname6695    4.93333        
Name6696       Surname6696    1.53333        
Name6697       Surname6697    3.26667        
Name6699       Surname6699    4.26667        
Name6700       Surname6700    3              
Name6702       Surname6702    4.13333        
Name6704       Surname6704    3.86667        
Name6705       Surname6705    1.53333        
Name6708       Surname6708    3.93333        
Name6709       Surname6709    1.73333        
Name6710       Surname6710    4.93333        
Name6712       Surname6712    4.26667        
Name6714       Surname6714    4.06667        
Name6715       Surname6715    4.2            
Name6716       Surname6716    2.86667        
Name6718       Surname6718    3.73333        
Name6720       Surname6720    3.4            
Name6722       Surname6722    2.6            
Name6725       Surname6725    4.6            
Name6726       Surname6726    4              
Name6727       Surname6727    3.73333        
Name6728       Surname6728    3.13333        
Name6729       Surname6729    1.93333        
Name6731       Surname6731    2.73333        
Name6732       Surname6732    2.6            
Name6733       Surname6733    2.6            
Name6736       Surname6736    1.2            
Name6737       Surname6737    4.6            
Name6738       Surname6738    2.2            
Name6739       Surname6739    2.26667        
Name6740       Surname6740    4.2            
Name6741       Surname6741    2.46667        
Name6743       Surname6743    3.26667        
Name6747       Surname6747    3.6            
Name6749       Surname6749    2.66667        
Name6750       Surname6750    3.33333        
Name6752       Surname6752    2.86667        
Name6753       Surname6753    4.33333        
Name6756       Surname6756    4              
Name6757       Surname6757    4              
Name6758       Surname6758    4.2            
Name6759       Surname6759    3.73333        
Name6763       Surname6763    3.2            
Name6764       Surname6764    1.93333        
Name6765       Surname6765    3.06667        
Name6766       Surname6766    2.66667        
Name6771       Surname6771    3              
Name6775       Surname6775    4.13333        
Name6777       Surname6777    2.33333        
Name6778       Surname6778    3              
Name6781       Surname6781    4.66667        
Name6782       Surname6782    2.93333        
Name6785       Surname6785    1.8            
Name6786       Surname6786    4.6            
Name6787       Surname6787    1.93333        
Name6789       Surname6789    1.86667        
Name6791       Surname6791    3.66667        
Name6792       Surname6792    3.73333        
Name6794       Surname6794    4.73333        
Name6795       Surname6795    2.26667        
Name6803       Surname6803    3.93333        
Name6804       Surname6804    1.86667        
Name6809       Surname6809    4.73333        
Name6811       Surname6811    1.6            
Name6812       Surname6812    4.46667        
Name6814       Surname6814    3.13333        
Name6815       Surname6815    3.93333        
Name6816       Surname6816    2.26667        
Name6818       Surname6818    3.93333        
Name6819       Surname6819    2.53333        
Name6821       Surname6821    4.93333        
Name6825       Surname6825    4.93333        
Name6827       Surname6827    3.6            
Name6828       Surname6828    3.8            
Name6830       Surname6830    4.93333        
Name6831       Surname6831    1.66667        
Name6832       Surname6832    2.2            
Name6834       Surname6834    1.86667        
Name6835       Surname6835    3.06667        
Name6836       Surname6836    4.53333        
Name6839       Surname6839    4.13333        
Name6840       Surname6840    2.66667        
Name6844       Surname6844    4.26667        
Name6846       Surname6846    4.06667        
Name6848       Surname6848    3.33333        
Name6849       Surname6849    2.06667        
Name6850       Surname6850    3.4            
Name6857       Surname6857    4.86667        
Name6858       Surname6858    2.13333        
Name6859       Surname6859    3.26667        
Name6862       Surname6862    3.93333        
Name6863       Surname6863    4.53333        
Name6866       Surname6866    3.86667        
