Name           Surname        Final_Grade(Aver. )
Name7476       Surname7476    6.87           
Name2615       Surname2615    6.73           
Name7474       Surname7474    7.47           
Name2617       Surname2617    8.47           
Name7473       Surname7473    8.07           
Name2619       Surname2619    8.27           
Name2620       Surname2620    5.40           
Name7471       Surname7471    6.27           
Name7469       Surname7469    7.53           
Name7467       Surname7467    7.60           
Name7465       Surname7465    7.27           
Name7463       Surname7463    5.40           
Name2626       Surname2626    6.93           
Name7462       Surname7462    5.40           
Name7461       Surname7461    5.67           
Name2629       Surname2629    5.33           
Name7460       Surname7460    6.33           
Name7459       Surname7459    5.93           
Name2632       Surname2632    5.87           
Name2633       Surname2633    8.20           
Name2634       Surname2634    6.47           
Name7458       Surname7458    5.40           
Name7455       Surname7455    5.27           
Name7453       Surname7453    7.00           
Name7452       Surname7452    7.80           
Name7447       Surname7447    8.07           
Name7446       Surname7446    7.33           
Name2641       Surname2641    6.13           
Name7445       Surname7445    7.20           
Name2643       Surname2643    5.87           
Name7444       Surname7444    7.40           
Name2645       Surname2645    6.40           
Name7443       Surname7443    8.20           
Name2647       Surname2647    8.73           
Name2648       Surname2648    7.47           
Name2649       Surname2649    6.87           
Name7441       Surname7441    6.80           
Name7438       Surname7438    5.40           
Name2652       Surname2652    6.40           
Name2653       Surname2653    7.80           
Name2654       Surname2654    7.53           
Name2655       Surname2655    6.93           
Name2656       Surname2656    5.93           
Name7436       Surname7436    7.33           
Name2658       Surname2658    5.27           
Name7435       Surname7435    8.07           
Name2660       Surname2660    6.40           
Name2661       Surname2661    5.07           
Name2662       Surname2662    6.27           
Name2663       Surname2663    7.87           
Name7427       Surname7427    6.00           
Name2665       Surname2665    6.53           
Name7426       Surname7426    7.87           
Name7424       Surname7424    7.80           
Name7422       Surname7422    6.93           
Name2669       Surname2669    6.20           
Name7421       Surname7421    8.00           
Name2671       Surname2671    5.73           
Name2672       Surname2672    6.00           
Name7420       Surname7420    7.40           
Name7417       Surname7417    5.27           
Name7416       Surname7416    8.00           
Name7415       Surname7415    7.93           
Name2677       Surname2677    5.53           
Name2678       Surname2678    5.33           
Name7414       Surname7414    8.27           
Name7413       Surname7413    6.73           
Name2681       Surname2681    5.60           
Name2682       Surname2682    6.00           
Name7411       Surname7411    8.00           
Name2684       Surname2684    5.87           
Name7410       Surname7410    7.87           
Name2686       Surname2686    6.93           
Name2687       Surname2687    5.13           
Name2688       Surname2688    5.67           
Name7407       Surname7407    5.20           
Name2690       Surname2690    5.67           
Name7406       Surname7406    5.33           
Name2692       Surname2692    7.60           
Name2693       Surname2693    6.80           
Name2694       Surname2694    6.20           
Name2695       Surname2695    5.60           
Name7404       Surname7404    7.53           
Name2697       Surname2697    7.60           
Name2698       Surname2698    6.60           
Name7403       Surname7403    6.87           
Name7401       Surname7401    7.13           
Name7398       Surname7398    6.20           
Name2702       Surname2702    7.07           
Name2703       Surname2703    7.00           
Name2704       Surname2704    7.73           
Name7396       Surname7396    7.27           
Name2706       Surname2706    5.53           
Name2707       Surname2707    5.80           
Name7395       Surname7395    7.20           
Name2709       Surname2709    7.93           
Name7394       Surname7394    6.20           
Name7393       Surname7393    7.00           
Name2712       Surname2712    7.33           
Name2713       Surname2713    5.60           
Name2714       Surname2714    6.60           
Name7392       Surname7392    7.13           
Name2716       Surname2716    6.93           
Name2717       Surname2717    5.07           
Name2718       Surname2718    5.40           
Name2719       Surname2719    5.33           
Name2720       Surname2720    7.40           
Name2721       Surname2721    5.13           
Name2722       Surname2722    7.80           
Name2723       Surname2723    7.00           
Name2724       Surname2724    5.53           
Name2725       Surname2725    7.27           
Name7390       Surname7390    6.33           
Name2727       Surname2727    6.67           
Name7389       Surname7389    5.20           
Name7388       Surname7388    7.80           
Name7386       Surname7386    6.47           
Name7385       Surname7385    6.73           
Name2732       Surname2732    7.73           
Name2733       Surname2733    6.00           
Name7384       Surname7384    8.73           
Name2735       Surname2735    7.47           
Name7382       Surname7382    5.13           
Name7380       Surname7380    5.60           
Name2738       Surname2738    7.07           
Name2739       Surname2739    5.20           
Name2740       Surname2740    7.67           
Name2741       Surname2741    6.20           
Name7378       Surname7378    5.73           
Name7375       Surname7375    6.67           
Name7370       Surname7370    9.20           
Name2745       Surname2745    7.93           
Name7369       Surname7369    7.67           
Name2747       Surname2747    6.53           
Name2748       Surname2748    6.87           
Name2749       Surname2749    5.93           
Name2750       Surname2750    6.13           
Name7365       Surname7365    5.00           
Name2752       Surname2752    5.47           
Name7364       Surname7364    5.20           
Name2754       Surname2754    6.53           
Name2755       Surname2755    6.93           
Name2756       Surname2756    8.67           
Name2757       Surname2757    6.53           
Name2758       Surname2758    7.07           
Name2759       Surname2759    6.40           
Name2760       Surname2760    5.67           
Name7357       Surname7357    7.87           
Name7353       Surname7353    5.40           
Name2763       Surname2763    8.20           
Name7352       Surname7352    7.53           
Name2765       Surname2765    7.93           
Name7349       Surname7349    7.73           
Name2767       Surname2767    6.60           
Name2768       Surname2768    7.93           
Name7348       Surname7348    9.00           
Name7346       Surname7346    6.07           
Name7343       Surname7343    7.00           
Name2772       Surname2772    6.67           
Name2773       Surname2773    6.93           
Name7342       Surname7342    7.60           
Name2775       Surname2775    8.20           
Name7341       Surname7341    6.13           
Name7339       Surname7339    6.00           
Name7337       Surname7337    6.27           
Name7336       Surname7336    5.93           
Name2780       Surname2780    6.00           
Name2781       Surname2781    5.00           
Name2782       Surname2782    5.60           
Name7334       Surname7334    7.80           
Name7332       Surname7332    5.00           
Name2785       Surname2785    6.27           
Name2786       Surname2786    5.53           
Name7330       Surname7330    5.00           
Name2788       Surname2788    5.00           
Name2789       Surname2789    7.07           
Name7328       Surname7328    5.27           
Name7327       Surname7327    5.53           
Name7325       Surname7325    5.33           
Name2793       Surname2793    6.47           
Name7324       Surname7324    5.73           
Name2795       Surname2795    7.07           
Name7321       Surname7321    7.87           
Name7318       Surname7318    8.73           
Name2798       Surname2798    6.53           
Name7316       Surname7316    7.67           
Name7314       Surname7314    5.60           
Name2801       Surname2801    8.20           
Name2802       Surname2802    9.13           
Name7313       Surname7313    6.87           
Name2804       Surname2804    6.20           
Name2805       Surname2805    7.00           
Name7312       Surname7312    5.40           
Name2807       Surname2807    6.40           
Name2808       Surname2808    7.73           
Name2809       Surname2809    5.53           
Name2810       Surname2810    5.27           
Name2811       Surname2811    7.67           
Name7311       Surname7311    6.33           
Name2813       Surname2813    7.07           
Name2814       Surname2814    6.13           
Name2815       Surname2815    7.33           
Name7309       Surname7309    7.40           
Name2817       Surname2817    8.27           
Name2818       Surname2818    5.53           
Name2819       Surname2819    6.40           
Name2820       Surname2820    6.93           
Name7308       Surname7308    5.67           
Name2822       Surname2822    7.53           
Name2823       Surname2823    5.00           
Name7307       Surname7307    7.87           
Name7306       Surname7306    7.20           
Name7304       Surname7304    6.20           
Name2827       Surname2827    5.13           
Name2828       Surname2828    7.27           
Name7303       Surname7303    7.80           
Name7293       Surname7293    6.60           
Name7289       Surname7289    7.93           
Name2832       Surname2832    5.93           
Name7286       Surname7286    6.60           
Name2834       Surname2834    5.80           
Name2835       Surname2835    6.00           
Name2836       Surname2836    7.93           
Name2837       Surname2837    8.40           
Name2838       Surname2838    6.07           
Name7283       Surname7283    8.73           
Name2840       Surname2840    5.53           
Name2841       Surname2841    7.33           
Name2842       Surname2842    7.00           
Name2843       Surname2843    5.80           
Name7281       Surname7281    6.27           
Name7280       Surname7280    7.20           
Name2846       Surname2846    7.27           
Name2847       Surname2847    7.67           
Name7277       Surname7277    6.00           
Name2849       Surname2849    5.13           
Name7274       Surname7274    8.07           
Name7273       Surname7273    7.67           
Name7268       Surname7268    6.60           
Name2853       Surname2853    7.00           
Name7267       Surname7267    6.07           
Name7263       Surname7263    7.13           
Name2856       Surname2856    8.13           
Name7262       Surname7262    8.27           
Name7259       Surname7259    6.67           
Name7258       Surname7258    5.80           
Name7257       Surname7257    5.93           
Name7256       Surname7256    6.27           
Name7252       Surname7252    6.20           
Name7251       Surname7251    7.33           
Name7250       Surname7250    7.00           
Name2865       Surname2865    6.53           
Name2866       Surname2866    7.33           
Name2867       Surname2867    6.00           
Name7247       Surname7247    6.67           
Name7245       Surname7245    5.93           
Name2870       Surname2870    5.20           
Name7244       Surname7244    7.80           
Name7242       Surname7242    7.73           
Name2873       Surname2873    5.73           
Name2874       Surname2874    7.73           
Name7240       Surname7240    8.00           
Name7239       Surname7239    7.33           
Name2877       Surname2877    7.53           
Name2878       Surname2878    6.47           
Name2879       Surname2879    5.47           
Name7238       Surname7238    7.33           
Name2881       Surname2881    5.60           
Name7237       Surname7237    7.73           
Name7230       Surname7230    5.20           
Name2884       Surname2884    7.27           
Name2885       Surname2885    8.40           
Name2886       Surname2886    6.00           
Name7229       Surname7229    5.07           
Name7228       Surname7228    5.53           
Name7223       Surname7223    7.60           
Name7222       Surname7222    5.00           
Name2891       Surname2891    5.33           
Name2892       Surname2892    7.07           
Name7221       Surname7221    6.53           
Name2894       Surname2894    5.80           
Name7218       Surname7218    6.20           
Name2896       Surname2896    8.40           
Name2897       Surname2897    5.53           
Name7217       Surname7217    5.00           
Name2899       Surname2899    7.73           
Name2900       Surname2900    7.93           
Name2901       Surname2901    7.27           
Name7216       Surname7216    8.00           
Name2903       Surname2903    5.87           
Name2904       Surname2904    6.40           
Name7215       Surname7215    7.67           
Name2906       Surname2906    5.87           
Name7210       Surname7210    5.67           
Name2908       Surname2908    7.00           
Name2909       Surname2909    5.87           
Name7207       Surname7207    7.13           
Name7201       Surname7201    5.67           
Name2912       Surname2912    6.93           
Name2913       Surname2913    7.73           
Name7200       Surname7200    7.40           
Name7199       Surname7199    6.20           
Name2916       Surname2916    6.20           
Name7198       Surname7198    7.93           
Name7197       Surname7197    8.13           
Name7191       Surname7191    6.87           
Name2920       Surname2920    8.20           
Name7188       Surname7188    7.53           
Name7187       Surname7187    5.00           
Name7185       Surname7185    6.07           
Name7184       Surname7184    5.20           
Name2925       Surname2925    8.40           
Name7180       Surname7180    6.20           
Name2927       Surname2927    5.00           
Name2928       Surname2928    7.33           
Name2929       Surname2929    6.20           
Name2930       Surname2930    5.67           
Name7178       Surname7178    5.87           
Name7177       Surname7177    7.27           
Name2933       Surname2933    8.07           
Name7175       Surname7175    6.07           
Name2935       Surname2935    6.87           
Name7170       Surname7170    5.67           
Name7169       Surname7169    6.13           
Name2938       Surname2938    8.00           
Name7166       Surname7166    6.20           
Name2940       Surname2940    5.93           
Name7164       Surname7164    6.13           
Name2942       Surname2942    6.73           
Name7162       Surname7162    6.53           
Name2944       Surname2944    5.87           
Name7161       Surname7161    5.47           
Name2946       Surname2946    5.93           
Name7157       Surname7157    5.00           
Name2948       Surname2948    7.07           
Name2949       Surname2949    5.33           
Name2950       Surname2950    8.13           
Name2951       Surname2951    6.60           
Name2952       Surname2952    8.13           
Name7155       Surname7155    5.67           
Name7154       Surname7154    5.87           
Name7153       Surname7153    6.07           
Name7152       Surname7152    5.87           
Name2957       Surname2957    8.27           
Name7151       Surname7151    7.67           
Name2959       Surname2959    7.40           
Name2960       Surname2960    6.47           
Name2961       Surname2961    5.53           
Name7149       Surname7149    6.07           
Name7147       Surname7147    7.60           
Name7143       Surname7143    7.13           
Name7142       Surname7142    5.40           
Name2966       Surname2966    5.40           
Name7140       Surname7140    7.53           
Name2968       Surname2968    5.47           
Name2969       Surname2969    5.73           
Name2970       Surname2970    7.87           
Name7139       Surname7139    7.40           
Name2972       Surname2972    6.07           
Name2973       Surname2973    7.93           
Name7138       Surname7138    8.27           
Name7137       Surname7137    7.73           
Name2976       Surname2976    5.87           
Name7136       Surname7136    5.60           
Name2978       Surname2978    7.73           
Name7134       Surname7134    6.87           
Name2980       Surname2980    7.33           
Name7133       Surname7133    5.87           
Name7132       Surname7132    7.20           
Name2983       Surname2983    6.20           
Name2984       Surname2984    6.93           
Name7131       Surname7131    8.00           
Name7129       Surname7129    6.67           
Name7127       Surname7127    5.33           
Name7126       Surname7126    6.47           
Name2989       Surname2989    6.33           
Name2990       Surname2990    5.00           
Name2991       Surname2991    8.00           
Name2992       Surname2992    5.47           
Name7123       Surname7123    6.13           
Name2994       Surname2994    5.87           
Name7121       Surname7121    7.67           
Name2996       Surname2996    5.67           
Name7119       Surname7119    6.07           
Name2998       Surname2998    7.47           
Name2999       Surname2999    5.80           
Name3000       Surname3000    5.40           
Name7117       Surname7117    5.27           
Name3002       Surname3002    6.13           
Name7116       Surname7116    9.00           
Name7113       Surname7113    8.53           
Name3005       Surname3005    7.00           
Name7112       Surname7112    7.67           
Name3007       Surname3007    7.53           
Name7110       Surname7110    7.33           
Name7109       Surname7109    6.67           
Name3010       Surname3010    6.07           
Name3011       Surname3011    8.40           
Name3012       Surname3012    5.33           
Name3013       Surname3013    5.60           
Name3014       Surname3014    7.47           
Name7108       Surname7108    8.87           
Name3016       Surname3016    8.33           
Name3017       Surname3017    5.87           
Name7107       Surname7107    7.33           
Name7106       Surname7106    7.53           
Name3020       Surname3020    5.73           
Name7105       Surname7105    7.47           
Name3022       Surname3022    7.00           
Name3023       Surname3023    5.07           
Name3024       Surname3024    7.33           
Name7102       Surname7102    7.13           
Name7099       Surname7099    7.13           
Name7095       Surname7095    7.73           
Name7094       Surname7094    7.73           
Name7091       Surname7091    5.47           
Name7090       Surname7090    5.07           
Name3031       Surname3031    6.53           
Name3032       Surname3032    6.13           
Name3033       Surname3033    8.47           
Name3034       Surname3034    6.13           
Name3035       Surname3035    8.20           
Name7089       Surname7089    6.00           
Name3037       Surname3037    5.47           
Name3038       Surname3038    7.00           
Name7086       Surname7086    7.33           
Name3040       Surname3040    8.13           
Name3041       Surname3041    5.33           
Name7085       Surname7085    7.67           
Name7084       Surname7084    6.40           
Name3044       Surname3044    7.13           
Name7082       Surname7082    6.20           
Name7081       Surname7081    7.60           
Name3047       Surname3047    5.73           
Name3048       Surname3048    7.40           
Name3049       Surname3049    5.80           
Name7080       Surname7080    8.07           
Name7078       Surname7078    7.27           
Name7076       Surname7076    7.13           
Name7070       Surname7070    6.73           
Name7068       Surname7068    7.47           
Name7066       Surname7066    5.47           
Name3056       Surname3056    7.60           
Name7063       Surname7063    7.87           
Name3058       Surname3058    6.53           
Name7058       Surname7058    8.87           
Name3060       Surname3060    7.27           
Name3061       Surname3061    7.00           
Name3062       Surname3062    8.73           
Name3063       Surname3063    6.87           
Name7057       Surname7057    5.47           
Name7056       Surname7056    5.73           
Name3066       Surname3066    7.40           
Name3067       Surname3067    7.53           
Name3068       Surname3068    5.47           
Name3069       Surname3069    7.33           
Name3070       Surname3070    5.33           
Name7055       Surname7055    6.40           
Name3072       Surname3072    6.33           
Name3073       Surname3073    6.60           
Name7050       Surname7050    7.07           
Name7045       Surname7045    7.93           
Name7044       Surname7044    5.87           
Name3077       Surname3077    7.80           
Name3078       Surname3078    5.60           
Name7043       Surname7043    7.33           
Name3080       Surname3080    6.60           
Name7042       Surname7042    6.07           
Name7040       Surname7040    8.07           
Name7039       Surname7039    6.33           
Name7038       Surname7038    5.60           
Name7035       Surname7035    5.53           
Name3086       Surname3086    8.27           
Name7031       Surname7031    5.80           
Name3088       Surname3088    6.47           
Name7029       Surname7029    5.00           
Name3090       Surname3090    5.67           
Name7028       Surname7028    7.73           
Name3092       Surname3092    5.80           
Name7027       Surname7027    6.80           
Name3094       Surname3094    5.53           
Name7026       Surname7026    5.13           
Name7025       Surname7025    5.67           
Name7024       Surname7024    6.60           
Name7021       Surname7021    5.67           
Name3099       Surname3099    5.53           
Name7019       Surname7019    6.07           
Name3101       Surname3101    6.80           
Name3102       Surname3102    7.00           
Name7016       Surname7016    5.13           
Name7015       Surname7015    6.20           
Name3105       Surname3105    7.60           
Name3106       Surname3106    7.33           
Name3107       Surname3107    6.13           
Name7014       Surname7014    6.87           
Name7013       Surname7013    5.47           
Name7012       Surname7012    7.60           
Name7011       Surname7011    7.93           
Name7010       Surname7010    8.33           
Name3113       Surname3113    5.53           
Name3114       Surname3114    7.13           
Name3115       Surname3115    8.73           
Name7009       Surname7009    7.87           
Name7007       Surname7007    6.67           
Name3118       Surname3118    5.93           
Name3119       Surname3119    6.07           
Name7004       Surname7004    6.07           
Name7003       Surname7003    8.00           
Name3122       Surname3122    7.67           
Name3123       Surname3123    6.87           
Name7002       Surname7002    7.00           
Name7001       Surname7001    5.80           
Name6999       Surname6999    5.07           
Name3127       Surname3127    7.47           
Name3128       Surname3128    6.27           
Name6998       Surname6998    8.87           
Name3130       Surname3130    5.33           
Name6997       Surname6997    6.33           
Name6992       Surname6992    5.73           
Name3133       Surname3133    7.80           
Name6990       Surname6990    6.27           
Name3135       Surname3135    8.40           
Name3136       Surname3136    5.33           
Name3137       Surname3137    6.53           
Name6989       Surname6989    5.00           
Name6988       Surname6988    7.40           
Name6986       Surname6986    6.00           
Name6984       Surname6984    5.67           
Name3142       Surname3142    5.73           
Name6983       Surname6983    7.87           
Name3144       Surname3144    6.00           
Name6979       Surname6979    6.40           
Name3146       Surname3146    5.60           
Name3147       Surname3147    7.20           
Name3148       Surname3148    5.33           
Name6977       Surname6977    5.47           
Name3150       Surname3150    7.47           
Name6976       Surname6976    7.33           
Name3152       Surname3152    5.33           
Name6975       Surname6975    6.87           
Name3154       Surname3154    6.87           
Name3155       Surname3155    8.67           
Name6974       Surname6974    7.73           
Name3157       Surname3157    5.47           
Name3158       Surname3158    5.53           
Name6972       Surname6972    6.33           
Name3160       Surname3160    7.20           
Name3161       Surname3161    5.67           
Name6971       Surname6971    8.67           
Name3163       Surname3163    5.93           
Name3164       Surname3164    8.20           
Name6969       Surname6969    5.33           
Name6963       Surname6963    5.13           
Name3167       Surname3167    6.07           
Name3168       Surname3168    5.27           
Name6961       Surname6961    5.87           
Name3170       Surname3170    7.60           
Name3171       Surname3171    6.20           
Name6958       Surname6958    6.33           
Name6957       Surname6957    7.27           
Name3174       Surname3174    5.40           
Name3175       Surname3175    6.13           
Name6955       Surname6955    8.07           
Name6952       Surname6952    5.00           
Name3178       Surname3178    6.80           
Name6951       Surname6951    6.27           
Name3180       Surname3180    6.80           
Name3181       Surname3181    7.53           
Name6950       Surname6950    5.60           
Name6948       Surname6948    6.07           
Name6947       Surname6947    6.20           
Name6946       Surname6946    5.07           
Name3186       Surname3186    5.33           
Name6945       Surname6945    7.07           
Name3188       Surname3188    7.67           
Name3189       Surname3189    7.27           
Name6943       Surname6943    6.13           
Name3191       Surname3191    6.20           
Name6942       Surname6942    5.47           
Name6941       Surname6941    8.20           
Name6938       Surname6938    5.27           
Name3195       Surname3195    8.60           
Name6936       Surname6936    5.27           
Name3197       Surname3197    7.13           
Name6935       Surname6935    5.93           
Name6932       Surname6932    5.13           
Name3200       Surname3200    6.60           
Name3201       Surname3201    7.13           
Name3202       Surname3202    6.73           
Name6931       Surname6931    7.47           
Name3204       Surname3204    7.40           
Name3205       Surname3205    7.93           
Name3206       Surname3206    7.47           
Name3207       Surname3207    6.93           
Name3208       Surname3208    6.80           
Name3209       Surname3209    5.20           
Name3210       Surname3210    6.07           
Name6929       Surname6929    6.20           
Name3212       Surname3212    7.13           
Name3213       Surname3213    7.13           
Name3214       Surname3214    6.47           
Name3215       Surname3215    6.40           
Name6927       Surname6927    5.87           
Name6926       Surname6926    6.93           
Name3218       Surname3218    5.00           
Name3219       Surname3219    8.67           
Name6924       Surname6924    7.00           
Name6921       Surname6921    7.20           
Name3222       Surname3222    5.47           
Name3223       Surname3223    8.13           
Name6917       Surname6917    5.67           
Name6916       Surname6916    8.00           
Name6914       Surname6914    9.60           
Name6913       Surname6913    6.73           
Name3228       Surname3228    7.13           
Name3229       Surname3229    8.80           
Name3230       Surname3230    5.87           
Name3231       Surname3231    6.73           
Name6911       Surname6911    5.73           
Name6908       Surname6908    8.07           
Name3234       Surname3234    6.67           
Name3235       Surname3235    6.80           
Name6907       Surname6907    6.33           
Name6906       Surname6906    7.20           
Name3238       Surname3238    6.27           
Name6900       Surname6900    7.67           
Name3240       Surname3240    7.47           
Name6897       Surname6897    6.60           
Name6895       Surname6895    7.07           
Name6894       Surname6894    7.93           
Name6893       Surname6893    5.93           
Name3245       Surname3245    7.60           
Name6892       Surname6892    5.07           
Name6887       Surname6887    6.07           
Name6886       Surname6886    7.20           
Name3249       Surname3249    8.13           
Name6883       Surname6883    5.40           
Name3251       Surname3251    5.73           
Name6881       Surname6881    7.87           
Name6880       Surname6880    6.47           
Name6879       Surname6879    9.00           
Name3255       Surname3255    5.07           
Name6877       Surname6877    8.20           
Name3257       Surname3257    5.20           
Name3258       Surname3258    6.00           
Name6876       Surname6876    6.93           
Name6875       Surname6875    5.60           
Name6874       Surname6874    5.40           
Name6872       Surname6872    7.67           
Name3263       Surname3263    5.27           
Name6869       Surname6869    7.67           
Name3265       Surname3265    7.47           
Name6868       Surname6868    6.00           
Name6867       Surname6867    7.20           
Name3268       Surname3268    7.87           
Name3269       Surname3269    6.73           
Name6865       Surname6865    6.27           
Name6864       Surname6864    5.53           
Name3272       Surname3272    5.20           
Name3273       Surname3273    6.00           
Name3274       Surname3274    5.87           
Name6861       Surname6861    5.80           
Name3276       Surname3276    7.07           
Name6860       Surname6860    7.00           
Name3278       Surname3278    5.47           
Name3279       Surname3279    7.20           
Name3280       Surname3280    6.00           
Name6856       Surname6856    6.93           
Name3282       Surname3282    5.40           
Name6855       Surname6855    5.80           
Name6854       Surname6854    8.13           
Name3285       Surname3285    8.33           
Name3286       Surname3286    5.07           
Name6853       Surname6853    5.07           
Name3288       Surname3288    5.07           
Name6852       Surname6852    5.20           
Name6851       Surname6851    6.60           
Name3291       Surname3291    5.00           
Name6847       Surname6847    6.87           
Name6845       Surname6845    7.93           
Name6843       Surname6843    8.53           
Name3295       Surname3295    7.00           
Name6842       Surname6842    5.53           
Name3297       Surname3297    6.87           
Name3298       Surname3298    8.07           
Name3299       Surname3299    7.47           
Name3300       Surname3300    5.73           
Name6841       Surname6841    5.47           
Name3302       Surname3302    7.40           
Name3303       Surname3303    7.00           
Name3304       Surname3304    5.27           
Name3305       Surname3305    7.73           
Name3306       Surname3306    8.00           
Name3307       Surname3307    7.93           
Name3308       Surname3308    6.40           
Name3309       Surname3309    7.07           
Name6838       Surname6838    6.40           
Name6837       Surname6837    6.20           
Name3312       Surname3312    7.87           
Name6833       Surname6833    5.73           
Name6829       Surname6829    5.07           
Name3315       Surname3315    5.73           
Name6826       Surname6826    7.33           
Name6824       Surname6824    5.47           
Name3318       Surname3318    6.47           
Name3319       Surname3319    7.73           
Name6823       Surname6823    6.27           
Name3321       Surname3321    6.40           
Name3322       Surname3322    7.60           
Name6822       Surname6822    5.53           
Name6820       Surname6820    7.13           
Name3325       Surname3325    7.60           
Name6817       Surname6817    6.13           
Name3327       Surname3327    7.00           
Name6813       Surname6813    8.40           
Name6810       Surname6810    5.60           
Name6808       Surname6808    6.40           
Name3331       Surname3331    7.60           
Name3332       Surname3332    8.13           
Name6807       Surname6807    5.27           
Name6806       Surname6806    7.60           
Name3335       Surname3335    7.73           
Name6805       Surname6805    6.67           
Name6802       Surname6802    5.40           
Name3338       Surname3338    7.80           
Name3339       Surname3339    5.20           
Name3340       Surname3340    5.27           
Name6801       Surname6801    6.40           
Name3342       Surname3342    7.73           
Name3343       Surname3343    7.80           
Name3344       Surname3344    6.53           
Name3345       Surname3345    6.53           
Name6800       Surname6800    5.47           
Name6799       Surname6799    6.53           
Name3348       Surname3348    7.33           
Name6798       Surname6798    5.33           
Name3350       Surname3350    6.33           
Name6797       Surname6797    6.00           
Name3352       Surname3352    5.47           
Name3353       Surname3353    6.67           
Name6796       Surname6796    7.73           
Name3355       Surname3355    5.73           
Name6793       Surname6793    7.67           
Name3357       Surname3357    5.73           
Name3358       Surname3358    5.27           
Name6790       Surname6790    6.13           
Name6788       Surname6788    7.60           
Name6784       Surname6784    6.47           
Name3362       Surname3362    5.53           
Name6783       Surname6783    6.47           
Name3364       Surname3364    7.40           
Name3365       Surname3365    5.33           
Name3366       Surname3366    8.20           
Name6780       Surname6780    6.13           
Name6779       Surname6779    6.60           
Name3369       Surname3369    5.33           
Name6776       Surname6776    7.00           
Name3371       Surname3371    7.47           
Name3372       Surname3372    6.47           
Name3373       Surname3373    7.87           
Name3374       Surname3374    7.33           
Name6774       Surname6774    6.20           
Name3376       Surname3376    7.93           
Name3377       Surname3377    6.40           
Name6773       Surname6773    7.87           
Name6772       Surname6772    7.27           
Name6770       Surname6770    7.27           
Name6769       Surname6769    7.13           
Name3382       Surname3382    7.20           
Name3383       Surname3383    7.60           
Name6768       Surname6768    6.27           
Name3385       Surname3385    6.13           
Name6767       Surname6767    6.73           
Name6762       Surname6762    5.73           
Name6761       Surname6761    5.87           
Name3389       Surname3389    5.93           
Name3390       Surname3390    7.00           
Name6760       Surname6760    7.33           
Name6755       Surname6755    5.40           
Name3393       Surname3393    8.00           
Name6754       Surname6754    7.00           
Name3395       Surname3395    5.47           
Name3396       Surname3396    7.40           
Name3397       Surname3397    8.20           
Name6751       Surname6751    7.20           
Name3399       Surname3399    8.07           
Name6748       Surname6748    6.07           
Name6746       Surname6746    8.20           
Name3402       Surname3402    6.33           
Name3403       Surname3403    5.47           
Name6745       Surname6745    6.13           
Name6744       Surname6744    5.73           
Name3406       Surname3406    8.93           
Name6742       Surname6742    8.40           
Name6735       Surname6735    5.73           
Name6734       Surname6734    6.93           
Name6730       Surname6730    5.40           
Name6724       Surname6724    8.13           
Name3412       Surname3412    8.13           
Name6723       Surname6723    7.20           
Name6721       Surname6721    7.53           
Name3415       Surname3415    7.73           
Name3416       Surname3416    6.87           
Name3417       Surname3417    8.13           
Name3418       Surname3418    8.67           
Name3419       Surname3419    6.40           
Name3420       Surname3420    6.87           
Name6719       Surname6719    7.33           
Name3422       Surname3422    7.60           
Name3423       Surname3423    7.93           
Name3424       Surname3424    6.53           
Name6717       Surname6717    5.20           
Name3426       Surname3426    7.80           
Name6713       Surname6713    5.73           
Name6711       Surname6711    5.73           
Name3429       Surname3429    8.00           
Name6707       Surname6707    5.73           
Name6706       Surname6706    5.40           
Name3432       Surname3432    7.80           
Name3433       Surname3433    7.13           
Name3434       Surname3434    5.20           
Name3435       Surname3435    7.00           
Name3436       Surname3436    6.00           
Name6703       Surname6703    7.67           
Name6701       Surname6701    6.73           
Name3439       Surname3439    5.40           
Name3440       Surname3440    5.67           
Name3441       Surname3441    6.40           
Name6698       Surname6698    7.27           
Name3443       Surname3443    7.87           
Name3444       Surname3444    6.53           
Name6693       Surname6693    7.80           
Name6691       Surname6691    7.33           
Name3447       Surname3447    5.60           
Name3448       Surname3448    6.40           
Name3449       Surname3449    7.73           
Name6690       Surname6690    8.27           
Name3451       Surname3451    9.07           
Name3452       Surname3452    8.47           
Name3453       Surname3453    7.27           
Name6689       Surname6689    6.87           
Name3455       Surname3455    8.60           
Name6688       Surname6688    5.07           
Name6687       Surname6687    6.40           
Name6686       Surname6686    5.67           
Name3459       Surname3459    7.00           
Name6681       Surname6681    7.73           
Name6680       Surname6680    6.27           
Name6679       Surname6679    7.00           
Name6676       Surname6676    5.47           
Name3464       Surname3464    8.80           
Name6675       Surname6675    5.67           
Name6669       Surname6669    8.87           
Name6667       Surname6667    5.20           
Name3468       Surname3468    6.87           
Name3469       Surname3469    8.00           
Name3470       Surname3470    6.93           
Name6665       Surname6665    6.40           
Name3472       Surname3472    6.07           
Name3473       Surname3473    7.47           
Name3474       Surname3474    7.93           
Name6663       Surname6663    6.07           
Name3476       Surname3476    6.47           
Name6660       Surname6660    6.73           
Name3478       Surname3478    6.60           
Name6659       Surname6659    6.87           
Name6658       Surname6658    7.87           
Name3481       Surname3481    5.87           
Name6657       Surname6657    7.40           
Name6655       Surname6655    6.87           
Name6654       Surname6654    6.13           
Name6651       Surname6651    7.27           
Name6649       Surname6649    6.80           
